kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
11754553,K00775.02,Kepler-52 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.8774163,1.493e-05,-1.493e-05,176.3759,0.00147,-0.00147,0.041,0.409,-0.041,2.0805,0.0517,-0.0517,1306.1,37.7,-37.7,2.16,0.09,-0.11,553.0,,,22.18,3.97,-3.59,38.70,1,q1_q17_dr25_tce,4126.00,82.00,-82.00,4.661,0.022,-0.022,0.6150,0.0270,-0.0290,19h06m57.13s,+49d58m32.7s,15.095,
11754553,K00775.03,Kepler-52 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,36.4454001,0.0001809,-0.0001809,151.60125,0.00392,-0.00392,0.028,0.437,-0.028,4.007,0.126,-0.126,1122.3,53.4,-53.4,1.99,0.09,-0.09,332.0,,,2.88,0.51,-0.47,21.70,3,q1_q17_dr25_tce,4126.00,82.00,-82.00,4.661,0.022,-0.022,0.6150,0.0270,-0.0290,19h06m57.13s,+49d58m32.7s,15.095,
11812062,K00776.01,Kepler-673 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.728732147,9.36e-07,-9.36e-07,171.793255,0.000195,-0.000195,0.558,0.13,-0.149,2.683,0.035,-0.035,5226.5,18.5,-18.5,6.02,1.22,-0.52,1023.0,,,258.34,162.58,-65.21,345.20,1,q1_q17_dr25_tce,5497.00,166.00,-149.00,4.577,0.034,-0.136,0.8090,0.1640,-0.0700,19h23m08.58s,+50d03m14.8s,15.523,
11818800,K00777.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,40.4195037,0.0001139,-0.0001139,173.56469,0.00222,-0.00222,0.911,5.567,-0.118,3.362,0.14,-0.14,6256,230,-230,7.51,1.12,-0.91,467.0,,,11.29,5.67,-3.57,36.90,1,q1_q17_dr25_tce,5446.00,179.00,-163.00,4.507,0.116,-0.105,0.7810,0.1160,-0.0950,19h37m16.05s,+50d04m48.8s,15.487,
11853255,K00778.01,Kepler-674 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.243380573,2.67e-06,-2.67e-06,170.679233,0.0009,-0.0009,0.915,0.009,-0.63,1.1196,0.0384,-0.0384,821.7,25.6,-25.6,1.99,0.1,-0.12,822.0,,,107.60,21.47,-20.32,38.90,1,q1_q17_dr25_tce,4149.00,82.00,-91.00,4.698,0.024,-0.027,0.5640,0.0300,-0.0330,19h00m42.29s,+50d08m59.3s,15.135,
11909839,K00779.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,10.405998015,2.515e-06,-2.515e-06,177.197466,0.00019,-0.00019,0.324,0.061,-0.075,6.5036,0.0145,-0.0145,14488.8,22.4,-22.4,11.23,2.92,-1.95,833.0,,,113.94,90.01,-45.01,745.20,1,q1_q17_dr25_tce,5746.00,173.00,-173.00,4.393,0.180,-0.198,0.9240,0.2410,-0.1600,19h16m56.53s,+50d14m27.6s,15.562,
11918099,K00780.01,Kepler-675 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.337437946,1.951e-06,-1.951e-06,171.761982,0.000659,-0.000659,0.28,0.189,-0.28,1.9982,0.0271,-0.0271,971.2,13.7,-13.7,2.34,0.17,-0.09,1070.0,,,311.16,69.46,-40.17,82.40,1,q1_q17_dr25_tce,5005.00,79.00,-79.00,4.595,0.012,-0.064,0.7650,0.0550,-0.0280,19h35m19.99s,+50d13m49.3s,15.334,
11918099,K00780.02,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0,7.2406612,1.617e-05,-1.617e-05,137.75545,0.002,-0.002,1.198,49.85,-0.258,0.558,0.171,-0.171,556.4,44.1,-44.1,19.45,1.4,-0.71,734.0,,,68.63,15.32,-8.86,13.70,2,q1_q17_dr25_tce,5005.00,79.00,-79.00,4.595,0.012,-0.064,0.7650,0.0550,-0.0280,19h35m19.99s,+50d13m49.3s,15.334,
9579641,K00115.03,,CANDIDATE,CANDIDATE,0.8710,0,0,0,0,3.43591631,4.729e-05,-4.729e-05,132.6624,0.011,-0.011,0.624,0.037,-0.476,3.133,0.407,-0.407,23.2,3.4,-3.4,0.55,0.08,-0.07,1272.0,,,617.61,251.11,-186.88,8.70,3,q1_q17_dr25_tce,5779.00,104.00,-115.00,4.339,0.132,-0.108,1.0870,0.1570,-0.1420,19h11m32.96s,+46d16m34.5s,12.791,
11923270,K00781.01,Kepler-676 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.59822233,1.407e-05,-1.407e-05,180.395376,0.000923,-0.000923,0.679,0.187,-0.47,2.5237,0.052,-0.052,2804.5,46.3,-46.3,2.65,0.21,-0.29,396.0,,,5.82,1.49,-1.63,71.00,1,q1_q17_dr25_tce,3688.00,73.00,-91.00,4.790,0.050,-0.045,0.4730,0.0370,-0.0510,19h44m53.27s,+50d17m14.0s,15.937,
11960862,K00782.01,Kepler-677 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.575315881,3.726e-06,-3.726e-06,173.634044,0.000455,-0.000455,0.39,0.065,-0.306,4.3084,0.0306,-0.0306,2793.3,14.9,-14.9,5.31,1.5,-0.81,1015.0,,,251.38,209.10,-91.63,221.10,1,q1_q17_dr25_tce,5992.00,162.00,-180.00,4.415,0.105,-0.195,0.9890,0.2800,-0.1510,19h20m23.53s,+50d19m17.8s,15.312,
12020329,K00783.01,Kepler-678 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.275040844,4.677e-06,-4.677e-06,169.994217,0.000507,-0.000507,0.547,0.052,-0.229,7.5377,0.0681,-0.0681,3001,11.5,-11.5,4.86,1.05,-0.37,833.0,,,113.64,75.31,-28.97,312.10,1,q1_q17_dr25_tce,5485.00,164.00,-180.00,4.556,0.028,-0.161,0.8670,0.1870,-0.0670,19h41m49.27s,+50d29m40.4s,15.080,
12066335,K00784.01,Kepler-231 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,19.27153892,4.145e-05,-4.145e-05,186.77093,0.00182,-0.00182,0.031,0.36,-0.031,2.7594,0.0551,-0.0551,1219.8,35.3,-35.3,1.93,0.1,-0.12,393.0,,,5.66,1.13,-1.06,37.10,1,q1_q17_dr25_tce,4077.00,81.00,-81.00,4.702,0.027,-0.027,0.5600,0.0300,-0.0340,19h35m53.61s,+50d31m54.9s,15.385,
12066335,K00784.02,Kepler-231 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.06524317,1.49e-05,-1.49e-05,136.28906,0.00119,-0.00119,0.628,0.003,-0.478,1.369,0.0393,-0.0393,1053.3,39.2,-39.2,1.91,0.1,-0.12,488.0,,,13.43,2.69,-2.50,30.30,2,q1_q17_dr25_tce,4077.00,81.00,-81.00,4.702,0.027,-0.027,0.5600,0.0300,-0.0340,19h35m53.61s,+50d31m54.9s,15.385,
12070811,K00785.01,Kepler-679 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.3935651,3.932e-05,-3.932e-05,178.74725,0.00245,-0.00245,0.883,0.033,-0.64,3.8896,0.0834,-0.0834,916.6,29.1,-29.1,2.66,0.54,-0.23,677.0,,,49.68,31.16,-12.97,35.80,1,q1_q17_dr25_tce,5557.00,166.00,-166.00,4.603,0.034,-0.128,0.7500,0.1520,-0.0650,19h44m05.12s,+50d34m04.0s,15.505,
8395660,K00116.02,Kepler-106 e,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,43.84439721,9.613e-05,-9.613e-05,151.93538,0.00192,-0.00192,0.852,0.039,-0.585,6.802,0.119,-0.119,615.2,7.7,-7.7,2.87,0.43,-0.3,531.0,,,18.77,7.98,-4.80,83.70,2,q1_q17_dr25_tce,5854.00,105.00,-117.00,4.406,0.090,-0.110,1.0120,0.1540,-0.1030,20h03m27.36s,+44d20m15.2s,12.882,
3120431,K00798.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,3.341913228,9.953e-06,-9.953e-06,171.63943,0.00247,-0.00247,1.213,11.28,-0.141,3.813,0.12,-0.12,725.3,21.3,-21.3,21.55,3.54,-1.89,1032.0,,,268.67,145.91,-70.67,39.00,1,q1_q17_dr25_tce,5295.00,175.00,-159.00,4.551,0.049,-0.105,0.8110,0.1330,-0.0710,19h29m15.83s,+38d16m13.0s,15.629,
3246984,K00799.01,,FALSE POSITIVE,FALSE POSITIVE,0.7730,0,0,1,0,1.626630225,1.015e-06,-1.015e-06,169.820171,0.000487,-0.000487,1.26,4.827,-0.043,2.1145,0.0285,-0.0285,1620.6,19,-19,32.43,9,-4.83,1547.0,,,1355.88,1105.99,-486.60,103.60,1,q1_q17_dr25_tce,5735.00,155.00,-172.00,4.410,0.124,-0.186,0.9730,0.2700,-0.1450,19h37m28.37s,+38d18m37.0s,15.279,
3342970,K00800.01,Kepler-234 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.711504086,3.8e-06,-3.8e-06,170.03417,0.00111,-0.00111,0.023,0.405,-0.023,3.0099,0.0423,-0.0423,837.5,14.5,-14.5,3.12,1.02,-0.34,1420.0,,,960.79,931.74,-309.76,64.50,1,q1_q17_dr25_tce,6214.00,174.00,-239.00,4.442,0.054,-0.216,1.0760,0.3530,-0.1180,19h26m36.85s,+38d29m40.8s,15.541,
3342970,K00800.02,Kepler-234 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.21203748,1.553e-05,-1.553e-05,172.81782,0.00163,-0.00163,0.012,0.394,-0.012,4.0491,0.058,-0.058,950.4,19.5,-19.5,3.32,1.09,-0.36,1025.0,,,260.58,252.70,-84.01,51.50,2,q1_q17_dr25_tce,6214.00,174.00,-239.00,4.442,0.054,-0.216,1.0760,0.3530,-0.1180,19h26m36.85s,+38d29m40.8s,15.541,
12459725,K00789.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,14.1798187,0.0001643,-0.0001643,171.50237,0.0076,-0.0076,0.1601,0.2975,-0.16,2.505,0.315,-0.315,459.9,51.9,-51.9,1.88,0.71,-0.14,711.0,,,60.35,67.75,-14.34,11.20,,,5799.00,161.00,-168.00,4.539,0.027,-0.275,0.8780,0.3330,-0.0650,19h24m10.75s,+51d19m18.0s,15.727,
12470844,K00790.01,Kepler-233 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.47237911,1.56e-05,-1.56e-05,174.16212,0.00149,-0.00149,0.022,0.378,-0.022,2.7245,0.0484,-0.0484,1123.5,26.7,-26.7,2.59,0.37,-0.22,751.0,,,75.44,35.44,-19.30,47.60,1,q1_q17_dr25_tce,5354.00,159.00,-159.00,4.587,0.032,-0.104,0.7880,0.1130,-0.0660,19h45m27.96s,+51d19m10.3s,15.339,
12470844,K00790.02,Kepler-233 c,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,60.4189369,0.0005043,-0.0005043,181.16367,0.00625,-0.00625,0.094,0.359,-0.094,5.039,0.184,-0.184,931.3,49.6,-49.6,2.36,0.34,-0.2,390.0,,,5.49,2.58,-1.40,20.10,2,q1_q17_dr25_tce,5354.00,159.00,-159.00,4.587,0.032,-0.104,0.7880,0.1130,-0.0660,19h45m27.96s,+51d19m10.3s,15.339,
12644822,K00791.01,Kepler-682 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.611904345,6.65e-06,-6.65e-06,180.892284,0.000413,-0.000413,0.55,0.065,-0.128,5.1497,0.0592,-0.0592,6105.6,27.6,-27.6,7.4,2.2,-0.73,753.0,,,76.15,66.33,-21.39,277.20,1,q1_q17_dr25_tce,5795.00,156.00,-173.00,4.508,0.039,-0.208,0.9190,0.2730,-0.0910,19h16m26.93s,+51d44m14.6s,15.140,
2440757,K00792.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.433769925,7.41e-07,-7.41e-07,170.403536,0.000397,-0.000397,1.268,5.652,-0.123,1.8868,0.0232,-0.0232,1976.3,20.4,-20.4,46.58,8.01,-8,1920.0,,,3209.29,1411.94,-1136.62,112.60,1,q1_q17_dr25_tce,6017.00,72.00,-90.00,4.220,0.156,-0.117,1.3390,0.2300,-0.2300,19h23m22.49s,+37d43m43.8s,15.122,
2445129,K00793.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,10.31872301,2.846e-05,-2.846e-05,173.31543,0.00224,-0.00224,1.215,59.52,-0.463,3.836,0.121,-0.121,871.7,26.4,-26.4,28.59,8.61,-3.69,876.0,,,139.26,125.69,-46.77,38.20,1,q1_q17_dr25_tce,5927.00,176.00,-193.00,4.409,0.084,-0.196,1.0600,0.3190,-0.1370,19h27m23.74s,+37d42m48.6s,15.065,
2713049,K00794.01,Kepler-683 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.539183147,5.073e-06,-5.073e-06,169.67494,0.0016,-0.0016,0.238,0.198,-0.238,2.4282,0.0559,-0.0559,382.1,11.4,-11.4,2.06,0.29,-0.28,1332.0,,,743.09,290.34,-212.44,38.90,1,q1_q17_dr25_tce,5519.00,82.00,-74.00,4.350,0.126,-0.103,1.0620,0.1540,-0.1400,19h25m45.59s,+37d54m20.4s,15.026,
3114167,K00795.01,Kepler-684 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.770300385,9.537e-06,-9.537e-06,170.57662,0.00108,-0.00108,0.838,0.083,-0.589,2.0844,0.0454,-0.0454,1304,29.7,-29.7,2.77,0.46,-0.15,812.0,,,102.87,53.88,-21.24,50.80,1,q1_q17_dr25_tce,5653.00,166.00,-166.00,4.656,0.028,-0.112,0.6790,0.1120,-0.0370,19h23m28.92s,+38d16m25.1s,15.591,
3114661,K00796.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.444291966,9.7e-08,-9.7e-08,169.865406,0.000169,-0.000169,1.258,0.334,-0.141,2.0792,0.0115,-0.0115,10967.4,45.9,-45.9,27.51,3.46,-1.73,1836.0,,,2706.26,1149.42,-599.58,299.70,1,q1_q17_dr25_tce,5255.00,156.00,-156.00,4.678,0.028,-0.083,0.6360,0.0800,-0.0400,19h23m59.25s,+38d17m05.7s,15.748,
3115833,K00797.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,10.181584004,6.188e-06,-6.188e-06,177.141891,0.000483,-0.000483,0.92,0.007,-0.005,3.5089,0.0331,-0.0331,5741.1,53.2,-53.2,7.73,2.17,-0.72,812.0,,,102.91,86.75,-28.91,183.60,1,q1_q17_dr25_tce,5988.00,179.00,-197.00,4.541,0.048,-0.192,0.8360,0.2340,-0.0780,19h25m07.67s,+38d14m30.0s,15.657,
4139816,K00812.02,Kepler-235 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.06036336,5.839e-05,-5.839e-05,147.46554,0.00241,-0.00241,0.556,0.323,-0.368,3.3203,0.0754,-0.0754,1494.7,45.1,-45.1,1.96,0.13,-0.16,361.0,,,4.00,0.89,-0.90,35.20,2,q1_q17_dr25_tce,3950.00,70.00,-86.00,4.754,0.042,-0.031,0.4930,0.0330,-0.0400,19h04m18.99s,+39d16m42.0s,15.954,
4139816,K00812.03,Kepler-235 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,46.1842039,0.0002654,-0.0002654,165.23729,0.0043,-0.0043,0.013,0.415,-0.013,4.758,0.13,-0.13,1394.7,56.4,-56.4,1.83,0.12,-0.15,273.0,,,1.32,0.29,-0.30,26.00,3,q1_q17_dr25_tce,3950.00,70.00,-86.00,4.754,0.042,-0.031,0.4930,0.0330,-0.0400,19h04m18.99s,+39d16m42.0s,15.954,
8395660,K00116.04,Kepler-106 d,CONFIRMED,CANDIDATE,0.9520,0,0,0,0,23.9800854,0.0002003,-0.0002003,147.537,0.00647,-0.00647,0.95,0.004,-0.66,5.351,0.177,-0.177,104,6.5,-6.5,1.31,0.2,-0.13,649.0,,,41.94,17.84,-10.73,17.10,4,q1_q17_dr25_tce,5854.00,105.00,-117.00,4.406,0.090,-0.110,1.0120,0.1540,-0.1030,20h03m27.36s,+44d20m15.2s,12.882,
4139816,K00812.04,Kepler-235 c,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,7.82502168,3.89e-05,-3.89e-05,136.54995,0.00436,-0.00436,0.708,0.234,-0.487,2.186,0.12,-0.12,520.8,36.4,-36.4,1.2,0.08,-0.1,494.0,,,14.05,3.10,-3.19,15.90,4,q1_q17_dr25_tce,3950.00,70.00,-86.00,4.754,0.042,-0.031,0.4930,0.0330,-0.0400,19h04m18.99s,+39d16m42.0s,15.954,
4275191,K00813.01,Kepler-688 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.895936525,7.71e-07,-7.71e-07,170.527552,0.000157,-0.000157,0.524,0.069,-0.237,2.3111,0.0302,-0.0302,8544.8,29.5,-29.5,7.34,1.53,-0.65,1005.0,,,241.62,155.31,-64.19,370.80,1,q1_q17_dr25_tce,5557.00,167.00,-167.00,4.592,0.034,-0.136,0.7740,0.1610,-0.0690,19h38m37.26s,+39d18m30.1s,15.725,
4476123,K00814.01,Kepler-689 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,22.36646466,9.761e-05,-9.761e-05,175.45862,0.00354,-0.00354,0.4,0.066,-0.4,5.228,0.122,-0.122,986.8,35.1,-35.1,2.32,0.38,-0.16,536.0,,,19.45,10.29,-4.56,32.10,1,q1_q17_dr25_tce,5395.00,160.00,-160.00,4.615,0.032,-0.104,0.7340,0.1220,-0.0520,19h38m50.55s,+39d31m18.3s,15.583,
3351888,K00801.01,Kepler-685 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.625522174,1.58e-07,-1.58e-07,170.8266564,7.61e-05,-7.61e-05,0.076,0.022,-0.076,2.38963,0.00338,-0.00338,7969,11.8,-11.8,9.73,1.41,-1.42,1579.0,,,1467.41,576.36,-452.24,799.70,1,q1_q17_dr25_tce,5539.00,83.00,-74.00,4.322,0.137,-0.100,1.1060,0.1610,-0.1610,19h35m29.26s,+38d25m22.6s,15.001,
3453214,K00802.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,19.620346923,3.73e-06,-3.73e-06,181.881819,0.000148,-0.000148,0.458,0.08,-0.165,2.0038,0.0292,-0.0292,21724.6,85,-85,13.6,1.82,-0.92,643.0,,,40.39,14.34,-7.31,340.50,1,q1_q17_dr25_tce,5710.00,76.00,-85.00,4.492,0.048,-0.112,0.9050,0.1210,-0.0610,19h35m15.89s,+38d33m48.8s,15.562,
3554600,K00803.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,7.544039,0.0001023,-0.0001023,171.7982,0.0105,-0.0105,1.175,33.63,-0.911,6.222,0.731,-0.731,322.6,28.2,-28.2,17.47,4.12,-1.65,838.0,,,116.46,81.18,-31.91,14.20,2,q1_q17_dr25_tce,5657.00,152.00,-169.00,4.567,0.038,-0.152,0.8240,0.1940,-0.0780,19h35m45.88s,+38d36m04.0s,15.559,
3641726,K00804.01,Kepler-1727 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.02930689,1.648e-05,-1.648e-05,177.20422,0.00142,-0.00142,0.024,0.401,-0.024,3.1449,0.0528,-0.0528,1019.8,21.9,-21.9,2.57,0.44,-0.26,757.0,,,77.75,43.01,-22.28,53.90,1,q1_q17_dr25_tce,5349.00,167.00,-167.00,4.526,0.063,-0.108,0.8200,0.1410,-0.0820,19h21m20.07s,+38d43m41.6s,15.387,
3734868,K00805.01,,FALSE POSITIVE,FALSE POSITIVE,0.0530,0,1,0,0,10.328035714,3.762e-06,-3.762e-06,174.581054,0.000306,-0.000306,0.281,0.04,-0.064,7.7915,0.0272,-0.0272,16917.7,31.8,-31.8,13.28,3.64,-2.41,843.0,,,119.31,98.49,-48.58,636.80,1,q1_q17_dr25_tce,5627.00,169.00,-169.00,4.359,0.180,-0.180,1.0240,0.2800,-0.1860,19h10m47.22s,+38d53m11.2s,15.646,
3832474,K00806.01,Kepler-30 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,143.2063047,0.0002348,-0.0002348,154.23552,0.0013,-0.0013,0.379,0.073,-0.273,8.9302,0.0961,-0.0961,10565.7,82.4,-82.4,8.9,0.82,-0.38,308.0,,,2.14,0.59,-0.35,138.80,2,q1_q17_dr25_tce,5485.00,98.00,-120.00,4.556,0.014,-0.081,0.8670,0.0790,-0.0370,19h01m08.07s,+38d56m50.2s,15.403,
8395660,K00116.03,Kepler-106 b,CONFIRMED,CANDIDATE,0.9500,0,0,0,0,6.164876,4.635e-05,-4.635e-05,135.63916,0.00661,-0.00661,0.646,0.323,-0.43,3.262,0.186,-0.186,55.8,4.3,-4.3,0.79,0.13,-0.08,1021.0,,,256.35,109.03,-65.57,14.40,3,q1_q17_dr25_tce,5854.00,105.00,-117.00,4.406,0.090,-0.110,1.0120,0.1540,-0.1030,20h03m27.36s,+44d20m15.2s,12.882,
3832474,K00806.02,Kepler-30 c,CONFIRMED,CANDIDATE,0.7450,0,0,0,0,60.32494216,3.207e-05,-3.207e-05,243.892578,0.000423,-0.000423,0.224,0.067,-0.146,6.6188,0.0327,-0.0327,20280.4,64,-64,12.19,1.11,-0.52,411.0,,,6.77,1.89,-1.09,347.20,1,q1_q17_dr25_tce,5485.00,98.00,-120.00,4.556,0.014,-0.081,0.8670,0.0790,-0.0370,19h01m08.07s,+38d56m50.2s,15.403,
3832474,K00806.03,Kepler-30 b,CONFIRMED,CANDIDATE,,0,0,0,0,29.1598615,0.0002534,-0.0002534,150.69922,0.00718,-0.00718,0.3619,0.0945,-0.3618,4.803,0.2,-0.2,488,43.5,-43.5,1.91,0.2,-0.07,524.0,,,17.85,5.61,-2.68,11.60,,,5485.00,99.00,-112.00,4.556,0.014,-0.094,0.8670,0.0920,-0.0340,19h01m08.07s,+38d56m50.2s,15.403,
3836375,K00807.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.540397253,2.702e-06,-2.702e-06,170.50479,0.0015,-0.0015,1.225,6.813,-0.101,2.1541,0.0846,-0.0846,816.1,25.7,-25.7,25.69,7.44,-2.33,1470.0,,,1105.68,965.56,-306.98,38.80,1,q1_q17_dr25_tce,5663.00,171.00,-188.00,4.530,0.036,-0.204,0.9150,0.2650,-0.0830,19h07m42.33s,+38d55m17.9s,15.974,
3838486,K00808.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.99025443,1.168e-05,-1.168e-05,171.9834,0.00309,-0.00309,0.014,0.334,-0.014,5.414,0.113,-0.113,589.2,14.1,-14.1,1.7,0.1,-0.15,918.0,,,168.45,43.55,-45.45,48.50,1,q1_q17_dr25_tce,4667.00,140.00,-154.00,4.578,0.048,-0.028,0.7310,0.0420,-0.0630,19h10m59.71s,+38d55m46.4s,15.842,
3935914,K00809.01,Kepler-686 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.594745374,1.13e-07,-1.13e-07,170.6483505,5.79e-05,-5.79e-05,0.514,0.022,-0.037,1.9604,0.0106,-0.0106,15044.5,20.3,-20.3,11.3,3.09,-1.33,1539.0,,,1329.42,1067.75,-412.98,1009.30,1,q1_q17_dr25_tce,5934.00,160.00,-178.00,4.491,0.065,-0.195,0.8930,0.2440,-0.1050,19h00m51.31s,+39d01m38.9s,15.530,
3940418,K00810.01,Kepler-1728 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.783002698,5.432e-06,-5.432e-06,170.508434,0.000943,-0.000943,0.003,0.425,-0.003,2.335,0.0332,-0.0332,1008.7,16.6,-16.6,2.5,0.34,-0.19,886.0,,,145.48,66.39,-35.12,70.60,1,q1_q17_dr25_tce,5170.00,155.00,-155.00,4.574,0.026,-0.097,0.8070,0.1110,-0.0600,19h08m22.56s,+39d03m38.6s,15.119,
4049131,K00811.01,Kepler-687 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.50588921,3.206e-05,-3.206e-05,181.43428,0.00122,-0.00122,0.26,0.151,-0.26,4.0595,0.0481,-0.0481,2105.5,31,-31,3.41,0.28,-0.31,518.0,,,17.06,5.47,-4.61,78.50,1,q1_q17_dr25_tce,4905.00,148.00,-148.00,4.544,0.072,-0.044,0.7610,0.0630,-0.0700,19h17m15.70s,+39d09m11.8s,15.398,
4139816,K00812.01,Kepler-235 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.340218842,3.177e-06,-3.177e-06,171.979062,0.00075,-0.00075,0.466,0.002,-0.437,1.9104,0.0318,-0.0318,1632.6,26.6,-26.6,2.03,0.13,-0.17,656.0,,,43.73,9.67,-9.92,71.60,1,q1_q17_dr25_tce,3950.00,70.00,-86.00,4.754,0.042,-0.031,0.4930,0.0330,-0.0400,19h04m18.99s,+39d16m42.0s,15.954,
5287983,K00828.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,2.507089906,2.401e-06,-2.401e-06,171.002455,0.000835,-0.000835,1.255,16.5,-0.349,2.0067,0.0427,-0.0427,1339.2,24.7,-24.7,30.26,9.57,-3.19,1326.0,,,730.47,699.82,-230.11,64.90,1,q1_q17_dr25_tce,5926.00,184.00,-226.00,4.506,0.054,-0.216,0.9390,0.2970,-0.0990,19h41m30.73s,+40d29m36.2s,15.555,
5358241,K00829.01,Kepler-53 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.64932728,5.202e-05,-5.202e-05,174.771,0.00224,-0.00224,0.08,0.329,-0.08,4.4056,0.0687,-0.0687,893.6,20.9,-20.9,3.12,0.47,-0.28,701.0,,,57.13,22.99,-12.26,46.10,1,q1_q17_dr25_tce,5775.00,78.00,-78.00,4.405,0.066,-0.123,1.0530,0.1610,-0.0940,19h21m50.82s,+40d33m44.9s,15.386,
10875245,K00117.02,Kepler-107 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.90144976,1.07e-05,-1.07e-05,138.60548,0.00175,-0.00175,0.529,0.021,-0.46,4.1654,0.0585,-0.0585,140.7,2.9,-2.9,1.7,0.08,-0.05,1262.0,,,598.74,84.12,-66.83,50.60,3,q1_q17_dr25_tce,5847.00,64.00,-75.00,4.191,0.020,-0.018,1.4020,0.0630,-0.0460,19h48m06.78s,+48d12m31.0s,12.487,
5358241,K00829.02,Kepler-53 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,9.75192101,4.829e-05,-4.829e-05,138.78608,0.0036,-0.0036,0.949,0.028,-0.673,4.793,0.181,-0.181,418,16.2,-16.2,2.76,0.43,-0.24,870.0,,,135.66,54.60,-29.09,28.50,3,q1_q17_dr25_tce,5775.00,78.00,-78.00,4.405,0.066,-0.123,1.0530,0.1610,-0.0940,19h21m50.82s,+40d33m44.9s,15.386,
5358241,K00829.03,Kepler-53 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,38.5576546,0.0001765,-0.0001765,163.85063,0.00407,-0.00407,0.911,0.025,-0.663,5.794,0.199,-0.199,993,26.8,-26.8,4.02,0.62,-0.36,550.0,,,21.71,8.73,-4.66,39.70,2,q1_q17_dr25_tce,5775.00,78.00,-78.00,4.405,0.066,-0.123,1.0530,0.1610,-0.0940,19h21m50.82s,+40d33m44.9s,15.386,
